GBN b 
=========================================================================
                          Station B                                 
-------------------------------------------------------------------------
Protocol.lib, version 3.0, Build: Oct 19 2009 (jiangy@public3.bta.net.cn)
Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-005
Log file "GBN-B.log", TCP port 59144, debug mask 0x00
Station B is connecting station A (TCP port 59144) ... Done.
New epoch: Sat May 20 15:41:07 2017
=========================================================================
Designed by LXS, build: May 20 2017  13:12:58
2.577 .... 8 packets received, 7754 bps, 96.92%, Err 0 (0.0e+000)
1453.342 .... 4993 packets received, 7038 bps, 87.98%, Err 116 (1.0e-005)
1455.456 .... 5001 packets received, 7039 bps, 87.99%, Err 116 (1.0e-005)
1457.567 .... 5009 packets received, 7040 bps, 88.00%, Err 116 (1.0e-005)
1459.724 .... 5016 packets received, 7040 bps, 88.00%, Err 116 (1.0e-005)
1461.821 .... 5024 packets received, 7041 bps, 88.01%, Err 116 (1.0e-005)
1463.963 .... 5032 packets received, 7042 bps, 88.02%, Err 116 (1.0e-005)
1466.060 .... 5040 packets received, 7043 bps, 88.04%, Err 116 (1.0e-005)
1468.203 .... 5048 packets received, 7044 bps, 88.05%, Err 116 (9.9e-006)
1470.301 .... 5056 packets received, 7045 bps, 88.06%, Err 116 (9.9e-006)
1472.414 .... 5064 packets received, 7046 bps, 88.07%, Err 116 (9.9e-006)
1474.555 .... 5072 packets received, 7047 bps, 88.08%, Err 116 (9.9e-006)
1477.683 .... 5080 packets received, 7043 bps, 88.04%, Err 117 (1.0e-005)
1479.824 .... 5088 packets received, 7044 bps, 88.05%, Err 117 (1.0e-005)
1481.919 .... 5096 packets received, 7045 bps, 88.06%, Err 117 (9.9e-006)
1485.356 .... 5104 packets received, 7040 bps, 87.99%, Err 118 (1.0e-005)
1487.511 .... 5112 packets received, 7040 bps, 88.00%, Err 118 (1.0e-005)
1489.607 .... 5120 packets received, 7041 bps, 88.02%, Err 118 (1.0e-005)
1491.752 .... 5128 packets received, 7042 bps, 88.03%, Err 118 (1.0e-005)
1493.894 .... 5136 packets received, 7043 bps, 88.04%, Err 118 (9.9e-006)
1496.005 .... 5144 packets received, 7044 bps, 88.05%, Err 119 (1.0e-005)
1498.118 .... 5152 packets received, 7045 bps, 88.07%, Err 119 (1.0e-005)
1500.239 .... 5160 packets received, 7046 bps, 88.08%, Err 119 (1.0e-005)
1502.370 .... 5168 packets received, 7047 bps, 88.09%, Err 120 (1.0e-005)
1504.482 .... 5170 packets received, 7040 bps, 88.00%, Err 122 (1.0e-005)
1506.593 .... 5173 packets received, 7034 bps, 87.93%, Err 122 (1.0e-005)
1509.243 .... 5177 packets received, 7027 bps, 87.84%, Err 123 (1.0e-005)
1511.323 .... 5185 packets received, 7028 bps, 87.85%, Err 123 (1.0e-005)
1514.531 .... 5193 packets received, 7024 bps, 87.80%, Err 124 (1.0e-005)
1516.627 .... 5201 packets received, 7025 bps, 87.82%, Err 124 (1.0e-005)
1518.737 .... 5209 packets received, 7026 bps, 87.83%, Err 124 (1.0e-005)
1520.847 .... 5217 packets received, 7027 bps, 87.84%, Err 124 (1.0e-005)
1522.959 .... 5225 packets received, 7028 bps, 87.86%, Err 124 (1.0e-005)
1525.071 .... 5233 packets received, 7029 bps, 87.87%, Err 124 (1.0e-005)
1527.167 .... 5241 packets received, 7031 bps, 87.88%, Err 124 (1.0e-005)
1529.293 .... 5249 packets received, 7031 bps, 87.89%, Err 124 (1.0e-005)
1531.390 .... 5257 packets received, 7033 bps, 87.91%, Err 124 (1.0e-005)
1533.535 .... 5265 packets received, 7033 bps, 87.92%, Err 124 (1.0e-005)
1535.633 .... 5273 packets received, 7034 bps, 87.93%, Err 124 (1.0e-005)
1537.760 .... 5281 packets received, 7035 bps, 87.94%, Err 124 (1.0e-005)
1539.852 .... 5289 packets received, 7036 bps, 87.96%, Err 124 (1.0e-005)
1541.950 .... 5293 packets received, 7032 bps, 87.90%, Err 125 (1.0e-005)
1544.078 .... 5301 packets received, 7033 bps, 87.91%, Err 125 (1.0e-005)
1546.209 .... 5309 packets received, 7034 bps, 87.93%, Err 125 (1.0e-005)
1548.307 .... 5317 packets received, 7035 bps, 87.94%, Err 125 (1.0e-005)
1550.424 .... 5325 packets received, 7036 bps, 87.95%, Err 125 (1.0e-005)
1552.525 .... 5333 packets received, 7037 bps, 87.96%, Err 125 (1.0e-005)
1554.633 .... 5337 packets received, 7033 bps, 87.91%, Err 126 (1.0e-005)
1556.758 .... 5345 packets received, 7034 bps, 87.92%, Err 126 (1.0e-005)
1558.857 .... 5353 packets received, 7035 bps, 87.93%, Err 127 (1.0e-005)
1560.952 .... 5357 packets received, 7031 bps, 87.88%, Err 127 (1.0e-005)
1563.110 .... 5365 packets received, 7031 bps, 87.89%, Err 128 (1.0e-005)
1565.194 .... 5373 packets received, 7032 bps, 87.91%, Err 128 (1.0e-005)
1567.311 .... 5381 packets received, 7033 bps, 87.92%, Err 128 (1.0e-005)
1569.415 .... 5389 packets received, 7034 bps, 87.93%, Err 128 (1.0e-005)
1571.557 .... 5397 packets received, 7035 bps, 87.94%, Err 128 (1.0e-005)
1573.645 .... 5405 packets received, 7036 bps, 87.95%, Err 128 (1.0e-005)
1575.763 .... 5413 packets received, 7037 bps, 87.97%, Err 128 (1.0e-005)
1577.850 .... 5421 packets received, 7038 bps, 87.98%, Err 128 (1.0e-005)
1579.984 .... 5429 packets received, 7039 bps, 87.99%, Err 128 (1.0e-005)
1582.086 .... 5437 packets received, 7040 bps, 88.00%, Err 128 (1.0e-005)
1584.252 .... 5445 packets received, 7041 bps, 88.01%, Err 128 (1.0e-005)
1586.339 .... 5453 packets received, 7042 bps, 88.03%, Err 128 (1.0e-005)
1588.427 .... 5461 packets received, 7043 bps, 88.04%, Err 128 (1.0e-005)
1590.545 .... 5469 packets received, 7044 bps, 88.05%, Err 128 (1.0e-005)
1592.662 .... 5477 packets received, 7045 bps, 88.06%, Err 128 (1.0e-005)
1594.746 .... 5485 packets received, 7046 bps, 88.07%, Err 128 (1.0e-005)
1596.879 .... 5489 packets received, 7042 bps, 88.02%, Err 129 (1.0e-005)
1598.997 .... 5497 packets received, 7043 bps, 88.03%, Err 129 (1.0e-005)
1601.087 .... 5505 packets received, 7044 bps, 88.05%, Err 129 (1.0e-005)
1604.301 .... 5513 packets received, 7040 bps, 88.00%, Err 130 (1.0e-005)
1606.403 .... 5521 packets received, 7041 bps, 88.01%, Err 130 (1.0e-005)
1608.520 .... 5529 packets received, 7042 bps, 88.02%, Err 130 (1.0e-005)
1610.626 .... 5537 packets received, 7043 bps, 88.03%, Err 130 (1.0e-005)
1612.777 .... 5545 packets received, 7043 bps, 88.04%, Err 130 (1.0e-005)
1614.849 .... 5553 packets received, 7045 bps, 88.06%, Err 131 (1.0e-005)
1616.967 .... 5561 packets received, 7045 bps, 88.07%, Err 131 (1.0e-005)
1619.102 .... 5569 packets received, 7046 bps, 88.08%, Err 131 (1.0e-005)
1621.220 .... 5577 packets received, 7047 bps, 88.09%, Err 131 (1.0e-005)
1623.320 .... 5585 packets received, 7048 bps, 88.10%, Err 131 (1.0e-005)
1625.454 .... 5593 packets received, 7049 bps, 88.11%, Err 131 (1.0e-005)
1627.540 .... 5601 packets received, 7050 bps, 88.12%, Err 131 (1.0e-005)
1629.673 .... 5609 packets received, 7051 bps, 88.14%, Err 131 (1.0e-005)
1631.780 .... 5617 packets received, 7052 bps, 88.15%, Err 131 (1.0e-005)
1633.884 .... 5625 packets received, 7053 bps, 88.16%, Err 131 (1.0e-005)
1636.037 .... 5633 packets received, 7053 bps, 88.17%, Err 131 (1.0e-005)
1638.149 .... 5641 packets received, 7054 bps, 88.18%, Err 131 (1.0e-005)
1640.233 .... 5649 packets received, 7055 bps, 88.19%, Err 131 (1.0e-005)
1642.342 .... 5657 packets received, 7056 bps, 88.20%, Err 131 (1.0e-005)
1644.465 .... 5665 packets received, 7057 bps, 88.21%, Err 131 (1.0e-005)
1646.603 .... 5673 packets received, 7058 bps, 88.22%, Err 131 (1.0e-005)
1648.699 .... 5676 packets received, 7053 bps, 88.16%, Err 132 (1.0e-005)
1650.834 .... 5684 packets received, 7053 bps, 88.17%, Err 132 (1.0e-005)
1652.971 .... 5692 packets received, 7054 bps, 88.18%, Err 132 (1.0e-005)
1655.109 .... 5700 packets received, 7055 bps, 88.19%, Err 132 (1.0e-005)
1657.231 .... 5708 packets received, 7056 bps, 88.20%, Err 132 (1.0e-005)
1660.159 .... 5714 packets received, 7051 bps, 88.14%, Err 133 (1.0e-005)
1662.267 .... 5722 packets received, 7052 bps, 88.15%, Err 133 (1.0e-005)
1664.388 .... 5730 packets received, 7053 bps, 88.16%, Err 133 (1.0e-005)
1666.522 .... 5738 packets received, 7053 bps, 88.17%, Err 133 (1.0e-005)
1668.670 .... 5745 packets received, 7053 bps, 88.16%, Err 133 (1.0e-005)
1670.773 .... 5753 packets received, 7054 bps, 88.17%, Err 133 (1.0e-005)
1672.894 .... 5761 packets received, 7055 bps, 88.18%, Err 133 (1.0e-005)
1675.017 .... 5769 packets received, 7056 bps, 88.19%, Err 133 (1.0e-005)
1677.076 .... 5776 packets received, 7055 bps, 88.19%, Err 133 (1.0e-005)
1679.227 .... 5784 packets received, 7056 bps, 88.20%, Err 133 (1.0e-005)
1681.596 .... 5788 packets received, 7051 bps, 88.14%, Err 134 (1.0e-005)
1684.179 .... 5795 packets received, 7049 bps, 88.11%, Err 134 (1.0e-005)
1686.268 .... 5803 packets received, 7050 bps, 88.12%, Err 134 (1.0e-005)
1688.414 .... 5810 packets received, 7049 bps, 88.12%, Err 134 (1.0e-005)
1691.596 .... 5814 packets received, 7041 bps, 88.01%, Err 135 (1.0e-005)
1693.743 .... 5822 packets received, 7042 bps, 88.02%, Err 135 (1.0e-005)
1695.845 .... 5830 packets received, 7043 bps, 88.03%, Err 135 (1.0e-005)
1698.210 .... 5838 packets received, 7042 bps, 88.03%, Err 135 (1.0e-005)
1700.342 .... 5846 packets received, 7043 bps, 88.04%, Err 135 (1.0e-005)
1702.476 .... 5853 packets received, 7043 bps, 88.04%, Err 135 (1.0e-005)
1704.577 .... 5861 packets received, 7044 bps, 88.05%, Err 135 (1.0e-005)
1706.693 .... 5869 packets received, 7045 bps, 88.06%, Err 135 (1.0e-005)
1708.816 .... 5877 packets received, 7045 bps, 88.07%, Err 135 (1.0e-005)
1710.920 .... 5885 packets received, 7046 bps, 88.08%, Err 135 (9.9e-006)
1713.025 .... 5893 packets received, 7047 bps, 88.09%, Err 135 (9.9e-006)
1715.130 .... 5901 packets received, 7048 bps, 88.10%, Err 135 (9.9e-006)
1718.840 .... 5909 packets received, 7042 bps, 88.03%, Err 136 (1.0e-005)
1720.959 .... 5917 packets received, 7043 bps, 88.04%, Err 136 (1.0e-005)
1723.075 .... 5925 packets received, 7044 bps, 88.05%, Err 136 (9.9e-006)
1725.179 .... 5933 packets received, 7045 bps, 88.06%, Err 136 (9.9e-006)
1727.283 .... 5941 packets received, 7046 bps, 88.08%, Err 136 (9.9e-006)
1729.402 .... 5949 packets received, 7047 bps, 88.09%, Err 136 (9.9e-006)
1731.521 .... 5957 packets received, 7048 bps, 88.10%, Err 136 (9.9e-006)
1733.641 .... 5965 packets received, 7049 bps, 88.11%, Err 136 (9.9e-006)
1735.744 .... 5973 packets received, 7049 bps, 88.12%, Err 136 (9.9e-006)
1737.835 .... 5981 packets received, 7050 bps, 88.13%, Err 136 (9.9e-006)
1739.955 .... 5989 packets received, 7051 bps, 88.14%, Err 137 (9.9e-006)
1742.074 .... 5993 packets received, 7047 bps, 88.09%, Err 137 (9.9e-006)
1744.996 .... 6000 packets received, 7044 bps, 88.05%, Err 138 (1.0e-005)
1747.099 .... 6008 packets received, 7045 bps, 88.06%, Err 138 (9.9e-006)
1749.220 .... 6016 packets received, 7045 bps, 88.07%, Err 138 (9.9e-006)
1751.322 .... 6024 packets received, 7046 bps, 88.08%, Err 138 (9.9e-006)
1753.436 .... 6032 packets received, 7047 bps, 88.09%, Err 138 (9.9e-006)
1755.569 .... 6040 packets received, 7048 bps, 88.10%, Err 138 (9.9e-006)
1758.723 .... 6048 packets received, 7045 bps, 88.06%, Err 140 (1.0e-005)
1760.823 .... 6056 packets received, 7046 bps, 88.07%, Err 140 (1.0e-005)
1763.994 .... 6062 packets received, 7040 bps, 88.00%, Err 141 (1.0e-005)
1766.095 .... 6070 packets received, 7041 bps, 88.01%, Err 141 (1.0e-005)
1768.213 .... 6078 packets received, 7042 bps, 88.02%, Err 141 (1.0e-005)
1770.353 .... 6086 packets received, 7042 bps, 88.03%, Err 141 (1.0e-005)
1772.471 .... 6094 packets received, 7043 bps, 88.04%, Err 141 (1.0e-005)
1774.561 .... 6102 packets received, 7044 bps, 88.05%, Err 141 (1.0e-005)
1776.670 .... 6110 packets received, 7045 bps, 88.06%, Err 141 (1.0e-005)
1778.787 .... 6118 packets received, 7046 bps, 88.07%, Err 141 (1.0e-005)
1780.899 .... 6126 packets received, 7047 bps, 88.08%, Err 142 (1.0e-005)
1782.993 .... 6134 packets received, 7048 bps, 88.09%, Err 142 (1.0e-005)
1785.128 .... 6142 packets received, 7048 bps, 88.10%, Err 142 (1.0e-005)
1787.245 .... 6150 packets received, 7049 bps, 88.11%, Err 142 (1.0e-005)
1789.346 .... 6158 packets received, 7050 bps, 88.12%, Err 143 (1.0e-005)
1791.479 .... 6162 packets received, 7046 bps, 88.08%, Err 143 (1.0e-005)
1793.566 .... 6170 packets received, 7047 bps, 88.09%, Err 143 (1.0e-005)
1796.755 .... 6178 packets received, 7044 bps, 88.05%, Err 144 (1.0e-005)
1798.841 .... 6186 packets received, 7045 bps, 88.06%, Err 144 (1.0e-005)
1802.027 .... 6194 packets received, 7041 bps, 88.02%, Err 145 (1.0e-005)
1804.148 .... 6202 packets received, 7042 bps, 88.03%, Err 145 (1.0e-005)
1806.252 .... 6210 packets received, 7043 bps, 88.04%, Err 145 (1.0e-005)
1808.388 .... 6218 packets received, 7044 bps, 88.05%, Err 145 (1.0e-005)
1810.508 .... 6226 packets received, 7044 bps, 88.06%, Err 145 (1.0e-005)
1812.597 .... 6234 packets received, 7045 bps, 88.07%, Err 145 (1.0e-005)
1814.715 .... 6238 packets received, 7042 bps, 88.02%, Err 146 (1.0e-005)
1816.851 .... 6246 packets received, 7042 bps, 88.03%, Err 146 (1.0e-005)
1818.953 .... 6254 packets received, 7043 bps, 88.04%, Err 146 (1.0e-005)
1821.072 .... 6262 packets received, 7044 bps, 88.05%, Err 146 (1.0e-005)
1823.177 .... 6270 packets received, 7045 bps, 88.06%, Err 146 (1.0e-005)
1825.297 .... 6278 packets received, 7046 bps, 88.07%, Err 146 (1.0e-005)
1827.398 .... 6286 packets received, 7047 bps, 88.08%, Err 146 (1.0e-005)
1829.498 .... 6294 packets received, 7047 bps, 88.09%, Err 146 (1.0e-005)
1831.617 .... 6302 packets received, 7048 bps, 88.10%, Err 146 (1.0e-005)
1833.779 .... 6310 packets received, 7049 bps, 88.11%, Err 146 (1.0e-005)
1835.844 .... 6318 packets received, 7050 bps, 88.12%, Err 146 (1.0e-005)
1837.956 .... 6326 packets received, 7051 bps, 88.13%, Err 146 (1.0e-005)
1840.872 .... 6333 packets received, 7047 bps, 88.09%, Err 147 (1.0e-005)
1842.985 .... 6341 packets received, 7048 bps, 88.10%, Err 147 (1.0e-005)
1845.900 .... 6346 packets received, 7043 bps, 88.03%, Err 148 (1.0e-005)
1848.057 .... 6354 packets received, 7043 bps, 88.04%, Err 148 (1.0e-005)
1850.205 .... 6362 packets received, 7044 bps, 88.05%, Err 148 (1.0e-005)
1852.290 .... 6370 packets received, 7045 bps, 88.06%, Err 148 (1.0e-005)
1854.399 .... 6378 packets received, 7046 bps, 88.07%, Err 148 (1.0e-005)
1856.499 .... 6386 packets received, 7046 bps, 88.08%, Err 148 (1.0e-005)
1858.632 .... 6394 packets received, 7047 bps, 88.09%, Err 148 (1.0e-005)
1860.715 .... 6402 packets received, 7048 bps, 88.10%, Err 148 (1.0e-005)
1862.840 .... 6410 packets received, 7049 bps, 88.11%, Err 148 (1.0e-005)
1864.952 .... 6418 packets received, 7050 bps, 88.12%, Err 148 (1.0e-005)
1868.114 .... 6425 packets received, 7045 bps, 88.07%, Err 149 (1.0e-005)
1870.256 .... 6433 packets received, 7046 bps, 88.08%, Err 149 (1.0e-005)
1872.383 .... 6441 packets received, 7047 bps, 88.09%, Err 149 (1.0e-005)
1874.555 .... 6449 packets received, 7047 bps, 88.09%, Err 149 (1.0e-005)
1876.634 .... 6457 packets received, 7048 bps, 88.10%, Err 149 (1.0e-005)
1878.744 .... 6465 packets received, 7049 bps, 88.11%, Err 149 (1.0e-005)
1880.868 .... 6473 packets received, 7050 bps, 88.12%, Err 149 (1.0e-005)
1882.979 .... 6481 packets received, 7051 bps, 88.13%, Err 149 (1.0e-005)
1885.087 .... 6489 packets received, 7052 bps, 88.14%, Err 149 (9.9e-006)
1887.211 .... 6497 packets received, 7052 bps, 88.15%, Err 149 (9.9e-006)
1889.303 .... 6505 packets received, 7053 bps, 88.16%, Err 149 (9.9e-006)
1891.447 .... 6513 packets received, 7054 bps, 88.17%, Err 149 (9.9e-006)
1893.559 .... 6521 packets received, 7055 bps, 88.18%, Err 149 (9.9e-006)
1895.655 .... 6529 packets received, 7055 bps, 88.19%, Err 149 (9.9e-006)
1897.771 .... 6537 packets received, 7056 bps, 88.20%, Err 149 (9.9e-006)
1899.884 .... 6545 packets received, 7057 bps, 88.21%, Err 149 (9.9e-006)
1902.011 .... 6553 packets received, 7058 bps, 88.22%, Err 149 (9.9e-006)
1904.140 .... 6561 packets received, 7058 bps, 88.23%, Err 149 (9.8e-006)
1906.267 .... 6569 packets received, 7059 bps, 88.24%, Err 149 (9.8e-006)
1908.378 .... 6577 packets received, 7060 bps, 88.25%, Err 149 (9.8e-006)
1910.475 .... 6585 packets received, 7061 bps, 88.26%, Err 149 (9.8e-006)
1912.598 .... 6593 packets received, 7061 bps, 88.27%, Err 149 (9.8e-006)
1914.719 .... 6601 packets received, 7062 bps, 88.28%, Err 149 (9.8e-006)
1916.840 .... 6609 packets received, 7063 bps, 88.29%, Err 149 (9.8e-006)
1918.939 .... 6617 packets received, 7064 bps, 88.30%, Err 149 (9.8e-006)
1921.021 .... 6625 packets received, 7065 bps, 88.31%, Err 149 (9.8e-006)
1923.163 .... 6633 packets received, 7065 bps, 88.32%, Err 149 (9.7e-006)
1925.243 .... 6641 packets received, 7066 bps, 88.33%, Err 149 (9.7e-006)
1927.370 .... 6649 packets received, 7067 bps, 88.34%, Err 149 (9.7e-006)
1929.500 .... 6657 packets received, 7068 bps, 88.34%, Err 149 (9.7e-006)
1931.597 .... 6665 packets received, 7068 bps, 88.35%, Err 149 (9.7e-006)
1933.696 .... 6673 packets received, 7069 bps, 88.36%, Err 149 (9.7e-006)
1935.808 .... 6681 packets received, 7070 bps, 88.37%, Err 149 (9.7e-006)
1937.933 .... 6689 packets received, 7071 bps, 88.38%, Err 149 (9.7e-006)
1940.832 .... 6696 packets received, 7067 bps, 88.34%, Err 150 (9.7e-006)
1942.961 .... 6704 packets received, 7068 bps, 88.35%, Err 151 (9.8e-006)
1945.061 .... 6712 packets received, 7069 bps, 88.36%, Err 151 (9.8e-006)
1947.156 .... 6720 packets received, 7070 bps, 88.37%, Err 151 (9.8e-006)
1949.271 .... 6728 packets received, 7070 bps, 88.38%, Err 151 (9.7e-006)
1951.399 .... 6736 packets received, 7071 bps, 88.39%, Err 151 (9.7e-006)
1953.506 .... 6744 packets received, 7072 bps, 88.40%, Err 151 (9.7e-006)
1955.638 .... 6752 packets received, 7073 bps, 88.41%, Err 151 (9.7e-006)
1957.724 .... 6760 packets received, 7073 bps, 88.42%, Err 152 (9.8e-006)
1959.849 .... 6764 packets received, 7070 bps, 88.37%, Err 152 (9.8e-006)
1961.976 .... 6772 packets received, 7071 bps, 88.38%, Err 152 (9.7e-006)
1964.075 .... 6780 packets received, 7071 bps, 88.39%, Err 152 (9.7e-006)
1966.713 .... 6786 packets received, 7068 bps, 88.35%, Err 153 (9.8e-006)
1968.823 .... 6794 packets received, 7069 bps, 88.36%, Err 153 (9.8e-006)
1970.934 .... 6802 packets received, 7070 bps, 88.37%, Err 153 (9.8e-006)
1973.059 .... 6810 packets received, 7070 bps, 88.38%, Err 153 (9.8e-006)
1975.160 .... 6818 packets received, 7071 bps, 88.39%, Err 153 (9.7e-006)
1977.271 .... 6826 packets received, 7072 bps, 88.40%, Err 153 (9.7e-006)
1979.396 .... 6834 packets received, 7073 bps, 88.41%, Err 153 (9.7e-006)
1981.476 .... 6842 packets received, 7073 bps, 88.42%, Err 153 (9.7e-006)
1983.616 .... 6850 packets received, 7074 bps, 88.42%, Err 153 (9.7e-006)
1985.710 .... 6858 packets received, 7075 bps, 88.43%, Err 153 (9.7e-006)
1987.821 .... 6866 packets received, 7076 bps, 88.44%, Err 153 (9.7e-006)
1989.933 .... 6874 packets received, 7076 bps, 88.45%, Err 153 (9.7e-006)
1992.059 .... 6882 packets received, 7077 bps, 88.46%, Err 153 (9.7e-006)
1994.169 .... 6890 packets received, 7078 bps, 88.47%, Err 153 (9.7e-006)
1996.301 .... 6894 packets received, 7074 bps, 88.43%, Err 154 (9.7e-006)
1998.394 .... 6902 packets received, 7075 bps, 88.44%, Err 155 (9.8e-006)
2000.506 .... 6904 packets received, 7070 bps, 88.37%, Err 155 (9.7e-006)
2002.616 .... 6912 packets received, 7070 bps, 88.38%, Err 155 (9.7e-006)
2004.759 .... 6916 packets received, 7067 bps, 88.34%, Err 156 (9.8e-006)
2006.855 .... 6924 packets received, 7068 bps, 88.34%, Err 156 (9.8e-006)
2008.968 .... 6932 packets received, 7068 bps, 88.35%, Err 156 (9.8e-006)
2011.091 .... 6940 packets received, 7069 bps, 88.36%, Err 156 (9.8e-006)
2013.202 .... 6948 packets received, 7070 bps, 88.37%, Err 156 (9.7e-006)
2015.312 .... 6952 packets received, 7066 bps, 88.33%, Err 157 (9.8e-006)
2017.438 .... 6960 packets received, 7067 bps, 88.34%, Err 157 (9.8e-006)
2019.565 .... 6968 packets received, 7068 bps, 88.35%, Err 157 (9.8e-006)
2021.676 .... 6976 packets received, 7068 bps, 88.36%, Err 157 (9.8e-006)
2023.785 .... 6980 packets received, 7065 bps, 88.31%, Err 158 (9.8e-006)
2025.913 .... 6984 packets received, 7062 bps, 88.27%, Err 159 (9.9e-006)
2028.069 .... 6992 packets received, 7062 bps, 88.28%, Err 159 (9.9e-006)
2030.152 .... 7000 packets received, 7063 bps, 88.29%, Err 159 (9.9e-006)
2032.250 .... 7008 packets received, 7064 bps, 88.30%, Err 159 (9.8e-006)
2034.394 .... 7016 packets received, 7065 bps, 88.31%, Err 159 (9.8e-006)
2036.491 .... 7024 packets received, 7065 bps, 88.32%, Err 159 (9.8e-006)
2038.588 .... 7032 packets received, 7066 bps, 88.33%, Err 159 (9.8e-006)
2040.728 .... 7040 packets received, 7067 bps, 88.33%, Err 159 (9.8e-006)
2042.809 .... 7048 packets received, 7068 bps, 88.34%, Err 159 (9.8e-006)
2044.920 .... 7056 packets received, 7068 bps, 88.35%, Err 159 (9.8e-006)
2047.046 .... 7064 packets received, 7069 bps, 88.36%, Err 159 (9.8e-006)
2049.175 .... 7072 packets received, 7070 bps, 88.37%, Err 159 (9.8e-006)
2051.315 .... 7080 packets received, 7070 bps, 88.38%, Err 159 (9.8e-006)
2053.661 .... 7085 packets received, 7067 bps, 88.34%, Err 160 (9.8e-006)
2056.312 .... 7091 packets received, 7064 bps, 88.30%, Err 161 (9.8e-006)
2058.439 .... 7099 packets received, 7065 bps, 88.31%, Err 161 (9.8e-006)
2060.567 .... 7107 packets received, 7065 bps, 88.32%, Err 161 (9.8e-006)
2062.676 .... 7115 packets received, 7066 bps, 88.32%, Err 161 (9.8e-006)
2064.785 .... 7119 packets received, 7063 bps, 88.28%, Err 162 (9.9e-006)
2066.932 .... 7127 packets received, 7063 bps, 88.29%, Err 162 (9.9e-006)
2069.656 .... 7131 packets received, 7058 bps, 88.22%, Err 163 (9.9e-006)
2071.784 .... 7139 packets received, 7059 bps, 88.23%, Err 164 (1.0e-005)
2073.895 .... 7142 packets received, 7054 bps, 88.18%, Err 164 (9.9e-006)
2076.021 .... 7150 packets received, 7055 bps, 88.19%, Err 164 (9.9e-006)
2078.146 .... 7158 packets received, 7056 bps, 88.20%, Err 164 (9.9e-006)
2080.294 .... 7165 packets received, 7055 bps, 88.19%, Err 164 (9.9e-006)
2082.422 .... 7173 packets received, 7056 bps, 88.20%, Err 164 (9.9e-006)
2085.845 .... 7181 packets received, 7052 bps, 88.15%, Err 165 (1.0e-005)
2087.987 .... 7189 packets received, 7053 bps, 88.16%, Err 165 (9.9e-006)
2090.113 .... 7197 packets received, 7054 bps, 88.17%, Err 167 (1.0e-005)
2092.208 .... 7200 packets received, 7049 bps, 88.12%, Err 167 (1.0e-005)
2094.338 .... 7208 packets received, 7050 bps, 88.13%, Err 167 (1.0e-005)
2096.481 .... 7216 packets received, 7051 bps, 88.13%, Err 167 (1.0e-005)
2098.637 .... 7223 packets received, 7050 bps, 88.13%, Err 167 (1.0e-005)
2100.772 .... 7231 packets received, 7051 bps, 88.14%, Err 167 (1.0e-005)
2103.158 .... 7236 packets received, 7048 bps, 88.10%, Err 168 (1.0e-005)
2105.254 .... 7244 packets received, 7049 bps, 88.11%, Err 168 (1.0e-005)
2107.353 .... 7252 packets received, 7049 bps, 88.12%, Err 168 (1.0e-005)
2109.485 .... 7260 packets received, 7050 bps, 88.12%, Err 168 (1.0e-005)
2111.600 .... 7268 packets received, 7051 bps, 88.13%, Err 168 (1.0e-005)
2113.988 .... 7273 packets received, 7048 bps, 88.09%, Err 169 (1.0e-005)
2116.069 .... 7277 packets received, 7044 bps, 88.06%, Err 170 (1.0e-005)
2118.196 .... 7285 packets received, 7045 bps, 88.06%, Err 170 (1.0e-005)
2120.321 .... 7293 packets received, 7046 bps, 88.07%, Err 170 (1.0e-005)
2122.401 .... 7297 packets received, 7043 bps, 88.03%, Err 171 (1.0e-005)
2124.528 .... 7305 packets received, 7043 bps, 88.04%, Err 171 (1.0e-005)
2126.630 .... 7313 packets received, 7044 bps, 88.05%, Err 171 (1.0e-005)
2128.751 .... 7321 packets received, 7045 bps, 88.06%, Err 171 (1.0e-005)
2130.894 .... 7329 packets received, 7045 bps, 88.07%, Err 171 (1.0e-005)
2133.024 .... 7337 packets received, 7046 bps, 88.08%, Err 171 (1.0e-005)
2133.696 TCP disconnected.
