GBN af 
=========================================================================
                          Station A                                 
-------------------------------------------------------------------------
Protocol.lib, version 3.0, Build: Oct 19 2009 (jiangy@public3.bta.net.cn)
Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-005
Log file "GBN-A.log", TCP port 59144, debug mask 0x00
Station A is waiting for station B on TCP port 59144 ... Done.
New epoch: Tue May 23 03:56:10 2017
=========================================================================
Designed by LXS, build: May 22 2017  23:29:19
2.704 .... 4 packets received, 3385 bps, 42.31%, Err 1 (4.7e-005)
1458.779 .... 4937 packets received, 6932 bps, 86.66%, Err 114 (1.0e-005)
1460.886 .... 4940 packets received, 6927 bps, 86.58%, Err 115 (1.0e-005)
1463.022 .... 4948 packets received, 6928 bps, 86.60%, Err 115 (1.0e-005)
1465.124 .... 4956 packets received, 6929 bps, 86.61%, Err 115 (1.0e-005)
1467.256 .... 4964 packets received, 6930 bps, 86.63%, Err 115 (1.0e-005)
1469.395 .... 4972 packets received, 6931 bps, 86.64%, Err 115 (1.0e-005)
1471.464 .... 4980 packets received, 6933 bps, 86.66%, Err 115 (1.0e-005)
1474.136 .... 4985 packets received, 6927 bps, 86.59%, Err 116 (1.0e-005)
1476.226 .... 4987 packets received, 6920 bps, 86.50%, Err 117 (1.0e-005)
1478.392 .... 4995 packets received, 6921 bps, 86.51%, Err 117 (1.0e-005)
1480.485 .... 5003 packets received, 6922 bps, 86.53%, Err 117 (1.0e-005)
1482.664 .... 5010 packets received, 6922 bps, 86.52%, Err 117 (1.0e-005)
1484.768 .... 5018 packets received, 6923 bps, 86.54%, Err 117 (1.0e-005)
1486.858 .... 5026 packets received, 6924 bps, 86.55%, Err 117 (1.0e-005)
1488.984 .... 5034 packets received, 6925 bps, 86.57%, Err 117 (1.0e-005)
1491.158 .... 5041 packets received, 6925 bps, 86.56%, Err 117 (1.0e-005)
1493.225 .... 5049 packets received, 6926 bps, 86.58%, Err 117 (1.0e-005)
1495.343 .... 5057 packets received, 6927 bps, 86.59%, Err 117 (1.0e-005)
1497.470 .... 5065 packets received, 6928 bps, 86.61%, Err 117 (1.0e-005)
1499.577 .... 5073 packets received, 6930 bps, 86.62%, Err 118 (1.0e-005)
1501.663 .... 5081 packets received, 6931 bps, 86.64%, Err 118 (1.0e-005)
1503.805 .... 5089 packets received, 6932 bps, 86.65%, Err 118 (1.0e-005)
1505.926 .... 5097 packets received, 6933 bps, 86.66%, Err 118 (1.0e-005)
1508.062 .... 5104 packets received, 6933 bps, 86.66%, Err 118 (1.0e-005)
1510.167 .... 5112 packets received, 6934 bps, 86.67%, Err 118 (1.0e-005)
1512.830 .... 5117 packets received, 6928 bps, 86.61%, Err 119 (1.0e-005)
1514.896 .... 5125 packets received, 6930 bps, 86.62%, Err 119 (1.0e-005)
1517.038 .... 5133 packets received, 6931 bps, 86.64%, Err 119 (1.0e-005)
1519.141 .... 5141 packets received, 6932 bps, 86.65%, Err 119 (1.0e-005)
1521.258 .... 5149 packets received, 6933 bps, 86.66%, Err 119 (1.0e-005)
1523.376 .... 5157 packets received, 6934 bps, 86.68%, Err 119 (1.0e-005)
1525.495 .... 5164 packets received, 6934 bps, 86.68%, Err 119 (1.0e-005)
1527.651 .... 5172 packets received, 6935 bps, 86.69%, Err 119 (9.9e-006)
1529.716 .... 5180 packets received, 6936 bps, 86.70%, Err 119 (9.9e-006)
1531.858 .... 5188 packets received, 6937 bps, 86.72%, Err 120 (1.0e-005)
1533.937 .... 5191 packets received, 6932 bps, 86.65%, Err 120 (1.0e-005)
1536.109 .... 5195 packets received, 6927 bps, 86.59%, Err 121 (1.0e-005)
1538.216 .... 5203 packets received, 6929 bps, 86.61%, Err 121 (1.0e-005)
1540.334 .... 5211 packets received, 6930 bps, 86.62%, Err 121 (1.0e-005)
1542.478 .... 5219 packets received, 6931 bps, 86.63%, Err 121 (1.0e-005)
1544.545 .... 5227 packets received, 6932 bps, 86.65%, Err 121 (1.0e-005)
1547.191 .... 5232 packets received, 6927 bps, 86.59%, Err 122 (1.0e-005)
1549.355 .... 5240 packets received, 6928 bps, 86.60%, Err 122 (1.0e-005)
1551.425 .... 5248 packets received, 6929 bps, 86.61%, Err 122 (1.0e-005)
1553.527 .... 5256 packets received, 6930 bps, 86.63%, Err 122 (1.0e-005)
1555.662 .... 5264 packets received, 6931 bps, 86.64%, Err 122 (1.0e-005)
1557.748 .... 5268 packets received, 6927 bps, 86.59%, Err 123 (1.0e-005)
1560.438 .... 5273 packets received, 6922 bps, 86.52%, Err 124 (1.0e-005)
1562.575 .... 5281 packets received, 6923 bps, 86.54%, Err 124 (1.0e-005)
1564.681 .... 5289 packets received, 6924 bps, 86.55%, Err 124 (1.0e-005)
1566.754 .... 5297 packets received, 6925 bps, 86.57%, Err 124 (1.0e-005)
1569.160 .... 5301 packets received, 6920 bps, 86.50%, Err 125 (1.0e-005)
1571.263 .... 5309 packets received, 6921 bps, 86.51%, Err 125 (1.0e-005)
1573.469 .... 5317 packets received, 6922 bps, 86.52%, Err 125 (1.0e-005)
1575.574 .... 5325 packets received, 6923 bps, 86.54%, Err 125 (1.0e-005)
1577.744 .... 5333 packets received, 6924 bps, 86.55%, Err 125 (1.0e-005)
1579.813 .... 5341 packets received, 6925 bps, 86.56%, Err 125 (1.0e-005)
1582.220 .... 5349 packets received, 6925 bps, 86.56%, Err 125 (1.0e-005)
1584.324 .... 5357 packets received, 6926 bps, 86.58%, Err 125 (1.0e-005)
1587.230 .... 5363 packets received, 6921 bps, 86.51%, Err 127 (1.0e-005)
1589.338 .... 5371 packets received, 6922 bps, 86.53%, Err 127 (1.0e-005)
1591.447 .... 5379 packets received, 6923 bps, 86.54%, Err 127 (1.0e-005)
1593.553 .... 5387 packets received, 6924 bps, 86.56%, Err 127 (1.0e-005)
1595.724 .... 5395 packets received, 6925 bps, 86.57%, Err 127 (1.0e-005)
1597.794 .... 5403 packets received, 6927 bps, 86.58%, Err 127 (1.0e-005)
1599.910 .... 5411 packets received, 6928 bps, 86.60%, Err 127 (1.0e-005)
1602.114 .... 5418 packets received, 6927 bps, 86.59%, Err 127 (1.0e-005)
1605.006 .... 5424 packets received, 6922 bps, 86.53%, Err 129 (1.0e-005)
1607.143 .... 5427 packets received, 6917 bps, 86.46%, Err 130 (1.0e-005)
1609.281 .... 5435 packets received, 6918 bps, 86.47%, Err 130 (1.0e-005)
1612.690 .... 5443 packets received, 6913 bps, 86.42%, Err 131 (1.0e-005)
1614.832 .... 5451 packets received, 6914 bps, 86.43%, Err 131 (1.0e-005)
1616.984 .... 5459 packets received, 6915 bps, 86.44%, Err 131 (1.0e-005)
1619.104 .... 5467 packets received, 6916 bps, 86.46%, Err 131 (1.0e-005)
1621.208 .... 5475 packets received, 6918 bps, 86.47%, Err 131 (1.0e-005)
1623.349 .... 5482 packets received, 6917 bps, 86.47%, Err 132 (1.0e-005)
1625.455 .... 5485 packets received, 6912 bps, 86.40%, Err 133 (1.0e-005)
1628.408 .... 5490 packets received, 6906 bps, 86.32%, Err 134 (1.0e-005)
1630.508 .... 5498 packets received, 6907 bps, 86.34%, Err 134 (1.0e-005)
1632.612 .... 5506 packets received, 6908 bps, 86.35%, Err 134 (1.0e-005)
1634.715 .... 5514 packets received, 6909 bps, 86.37%, Err 134 (1.0e-005)
1636.858 .... 5522 packets received, 6910 bps, 86.38%, Err 134 (1.0e-005)
1639.293 .... 5530 packets received, 6910 bps, 86.37%, Err 134 (1.0e-005)
1641.395 .... 5538 packets received, 6911 bps, 86.39%, Err 134 (1.0e-005)
1643.515 .... 5546 packets received, 6912 bps, 86.40%, Err 135 (1.0e-005)
1645.615 .... 5549 packets received, 6907 bps, 86.34%, Err 135 (1.0e-005)
1647.773 .... 5557 packets received, 6908 bps, 86.35%, Err 135 (1.0e-005)
1649.841 .... 5565 packets received, 6909 bps, 86.37%, Err 135 (1.0e-005)
1651.982 .... 5573 packets received, 6910 bps, 86.38%, Err 135 (1.0e-005)
1654.084 .... 5581 packets received, 6911 bps, 86.39%, Err 135 (1.0e-005)
1656.237 .... 5589 packets received, 6912 bps, 86.40%, Err 135 (1.0e-005)
1658.324 .... 5597 packets received, 6913 bps, 86.42%, Err 135 (1.0e-005)
1660.412 .... 5605 packets received, 6915 bps, 86.43%, Err 135 (1.0e-005)
1663.076 .... 5610 packets received, 6910 bps, 86.37%, Err 136 (1.0e-005)
1665.179 .... 5618 packets received, 6911 bps, 86.38%, Err 136 (1.0e-005)
1667.304 .... 5621 packets received, 6906 bps, 86.32%, Err 137 (1.0e-005)
1669.455 .... 5629 packets received, 6907 bps, 86.33%, Err 137 (1.0e-005)
1671.540 .... 5637 packets received, 6908 bps, 86.35%, Err 137 (1.0e-005)
1673.673 .... 5645 packets received, 6909 bps, 86.36%, Err 137 (1.0e-005)
1675.760 .... 5653 packets received, 6910 bps, 86.37%, Err 137 (1.0e-005)
1677.880 .... 5661 packets received, 6911 bps, 86.39%, Err 137 (1.0e-005)
1680.052 .... 5668 packets received, 6911 bps, 86.38%, Err 137 (1.0e-005)
1682.141 .... 5676 packets received, 6912 bps, 86.40%, Err 137 (1.0e-005)
1684.284 .... 5684 packets received, 6913 bps, 86.41%, Err 138 (1.0e-005)
1686.374 .... 5692 packets received, 6914 bps, 86.42%, Err 138 (1.0e-005)
1688.508 .... 5700 packets received, 6915 bps, 86.43%, Err 138 (1.0e-005)
1690.615 .... 5708 packets received, 6916 bps, 86.45%, Err 138 (1.0e-005)
1692.732 .... 5716 packets received, 6917 bps, 86.46%, Err 138 (1.0e-005)
1694.818 .... 5724 packets received, 6918 bps, 86.47%, Err 138 (1.0e-005)
1696.936 .... 5732 packets received, 6919 bps, 86.49%, Err 138 (1.0e-005)
1699.031 .... 5740 packets received, 6920 bps, 86.50%, Err 138 (1.0e-005)
1701.182 .... 5748 packets received, 6921 bps, 86.51%, Err 138 (1.0e-005)
1703.571 .... 5756 packets received, 6921 bps, 86.51%, Err 138 (1.0e-005)
1705.675 .... 5764 packets received, 6922 bps, 86.52%, Err 138 (1.0e-005)
1707.919 .... 5770 packets received, 6920 bps, 86.50%, Err 138 (1.0e-005)
1710.405 .... 5778 packets received, 6920 bps, 86.49%, Err 138 (1.0e-005)
1713.298 .... 5784 packets received, 6915 bps, 86.44%, Err 139 (1.0e-005)
1715.404 .... 5792 packets received, 6916 bps, 86.45%, Err 139 (1.0e-005)
1717.515 .... 5800 packets received, 6917 bps, 86.46%, Err 140 (1.0e-005)
1719.618 .... 5808 packets received, 6918 bps, 86.48%, Err 140 (1.0e-005)
1721.822 .... 5815 packets received, 6918 bps, 86.47%, Err 140 (1.0e-005)
1724.159 .... 5819 packets received, 6913 bps, 86.41%, Err 141 (1.0e-005)
1726.296 .... 5827 packets received, 6914 bps, 86.43%, Err 141 (1.0e-005)
1728.435 .... 5830 packets received, 6909 bps, 86.36%, Err 142 (1.0e-005)
1730.538 .... 5833 packets received, 6904 bps, 86.30%, Err 143 (1.1e-005)
1732.641 .... 5841 packets received, 6905 bps, 86.32%, Err 143 (1.1e-005)
1734.812 .... 5849 packets received, 6906 bps, 86.33%, Err 143 (1.1e-005)
1737.186 .... 5853 packets received, 6901 bps, 86.27%, Err 144 (1.1e-005)
1739.322 .... 5860 packets received, 6901 bps, 86.26%, Err 144 (1.1e-005)
1741.457 .... 5868 packets received, 6902 bps, 86.28%, Err 144 (1.1e-005)
1743.530 .... 5876 packets received, 6903 bps, 86.29%, Err 144 (1.1e-005)
1745.704 .... 5884 packets received, 6904 bps, 86.30%, Err 144 (1.1e-005)
1747.753 .... 5892 packets received, 6905 bps, 86.32%, Err 144 (1.1e-005)
1749.887 .... 5900 packets received, 6906 bps, 86.33%, Err 144 (1.0e-005)
1751.975 .... 5903 packets received, 6902 bps, 86.27%, Err 145 (1.1e-005)
1754.117 .... 5911 packets received, 6902 bps, 86.28%, Err 145 (1.1e-005)
1756.256 .... 5919 packets received, 6903 bps, 86.29%, Err 145 (1.1e-005)
1759.427 .... 5926 packets received, 6899 bps, 86.24%, Err 146 (1.1e-005)
1761.529 .... 5934 packets received, 6900 bps, 86.25%, Err 146 (1.1e-005)
1763.664 .... 5942 packets received, 6901 bps, 86.26%, Err 146 (1.1e-005)
1765.766 .... 5950 packets received, 6902 bps, 86.28%, Err 146 (1.1e-005)
1767.874 .... 5958 packets received, 6903 bps, 86.29%, Err 146 (1.1e-005)
1769.977 .... 5966 packets received, 6904 bps, 86.30%, Err 146 (1.1e-005)
1772.180 .... 5973 packets received, 6904 bps, 86.30%, Err 146 (1.1e-005)
1774.283 .... 5981 packets received, 6905 bps, 86.31%, Err 146 (1.0e-005)
1776.356 .... 5989 packets received, 6906 bps, 86.32%, Err 146 (1.0e-005)
1778.523 .... 5996 packets received, 6906 bps, 86.32%, Err 146 (1.0e-005)
1780.665 .... 6004 packets received, 6906 bps, 86.33%, Err 146 (1.0e-005)
1782.770 .... 6012 packets received, 6908 bps, 86.34%, Err 146 (1.0e-005)
1784.888 .... 6015 packets received, 6903 bps, 86.28%, Err 147 (1.1e-005)
1786.993 .... 6019 packets received, 6899 bps, 86.24%, Err 148 (1.1e-005)
1789.183 .... 6027 packets received, 6900 bps, 86.25%, Err 148 (1.1e-005)
1791.235 .... 6035 packets received, 6901 bps, 86.26%, Err 148 (1.1e-005)
1793.893 .... 6040 packets received, 6897 bps, 86.21%, Err 149 (1.1e-005)
1796.027 .... 6048 packets received, 6898 bps, 86.22%, Err 149 (1.1e-005)
1798.150 .... 6056 packets received, 6899 bps, 86.23%, Err 149 (1.1e-005)
1800.255 .... 6064 packets received, 6900 bps, 86.24%, Err 149 (1.1e-005)
1802.359 .... 6072 packets received, 6901 bps, 86.26%, Err 149 (1.1e-005)
1804.445 .... 6080 packets received, 6902 bps, 86.27%, Err 149 (1.1e-005)
1806.580 .... 6088 packets received, 6903 bps, 86.28%, Err 149 (1.1e-005)
1809.985 .... 6096 packets received, 6899 bps, 86.23%, Err 150 (1.1e-005)
1812.145 .... 6104 packets received, 6900 bps, 86.24%, Err 150 (1.1e-005)
1814.233 .... 6112 packets received, 6901 bps, 86.26%, Err 150 (1.1e-005)
1816.354 .... 6120 packets received, 6902 bps, 86.27%, Err 150 (1.1e-005)
1818.474 .... 6128 packets received, 6903 bps, 86.28%, Err 150 (1.1e-005)
1820.578 .... 6136 packets received, 6904 bps, 86.29%, Err 150 (1.1e-005)
1822.700 .... 6144 packets received, 6905 bps, 86.31%, Err 151 (1.1e-005)
1824.821 .... 6147 packets received, 6900 bps, 86.25%, Err 151 (1.1e-005)
1827.483 .... 6152 packets received, 6895 bps, 86.19%, Err 152 (1.1e-005)
1829.602 .... 6160 packets received, 6896 bps, 86.20%, Err 152 (1.1e-005)
1831.723 .... 6168 packets received, 6897 bps, 86.22%, Err 152 (1.1e-005)
1833.798 .... 6176 packets received, 6898 bps, 86.23%, Err 152 (1.1e-005)
1835.919 .... 6184 packets received, 6899 bps, 86.24%, Err 152 (1.1e-005)
1838.023 .... 6192 packets received, 6900 bps, 86.26%, Err 152 (1.1e-005)
1840.173 .... 6200 packets received, 6901 bps, 86.27%, Err 152 (1.1e-005)
1842.250 .... 6208 packets received, 6902 bps, 86.28%, Err 152 (1.1e-005)
1844.370 .... 6216 packets received, 6903 bps, 86.29%, Err 152 (1.1e-005)
1846.473 .... 6224 packets received, 6904 bps, 86.30%, Err 152 (1.0e-005)
1848.615 .... 6232 packets received, 6905 bps, 86.32%, Err 152 (1.0e-005)
1850.698 .... 6240 packets received, 6906 bps, 86.33%, Err 152 (1.0e-005)
1852.827 .... 6248 packets received, 6907 bps, 86.34%, Err 152 (1.0e-005)
1854.965 .... 6256 packets received, 6908 bps, 86.35%, Err 152 (1.0e-005)
1857.055 .... 6264 packets received, 6909 bps, 86.36%, Err 152 (1.0e-005)
1859.158 .... 6272 packets received, 6910 bps, 86.38%, Err 152 (1.0e-005)
1862.608 .... 6280 packets received, 6906 bps, 86.33%, Err 153 (1.0e-005)
1864.750 .... 6288 packets received, 6907 bps, 86.34%, Err 153 (1.0e-005)
1866.853 .... 6296 packets received, 6908 bps, 86.35%, Err 153 (1.0e-005)
1868.921 .... 6304 packets received, 6909 bps, 86.36%, Err 154 (1.1e-005)
1871.094 .... 6307 packets received, 6904 bps, 86.30%, Err 154 (1.0e-005)
1873.229 .... 6315 packets received, 6905 bps, 86.32%, Err 154 (1.0e-005)
1875.347 .... 6323 packets received, 6906 bps, 86.33%, Err 154 (1.0e-005)
1877.474 .... 6330 packets received, 6906 bps, 86.32%, Err 154 (1.0e-005)
1879.606 .... 6338 packets received, 6907 bps, 86.34%, Err 154 (1.0e-005)
1881.693 .... 6346 packets received, 6908 bps, 86.35%, Err 154 (1.0e-005)
1883.811 .... 6354 packets received, 6909 bps, 86.36%, Err 154 (1.0e-005)
1885.934 .... 6362 packets received, 6910 bps, 86.37%, Err 154 (1.0e-005)
1888.053 .... 6370 packets received, 6911 bps, 86.38%, Err 154 (1.0e-005)
1890.393 .... 6378 packets received, 6911 bps, 86.38%, Err 154 (1.0e-005)
1892.556 .... 6386 packets received, 6912 bps, 86.39%, Err 154 (1.0e-005)
1894.642 .... 6394 packets received, 6913 bps, 86.41%, Err 154 (1.0e-005)
1897.033 .... 6398 packets received, 6908 bps, 86.35%, Err 155 (1.0e-005)
1899.138 .... 6406 packets received, 6909 bps, 86.36%, Err 155 (1.0e-005)
1901.273 .... 6409 packets received, 6905 bps, 86.31%, Err 156 (1.0e-005)
1903.392 .... 6417 packets received, 6906 bps, 86.32%, Err 156 (1.0e-005)
1905.500 .... 6423 packets received, 6904 bps, 86.30%, Err 156 (1.0e-005)
1907.657 .... 6431 packets received, 6905 bps, 86.31%, Err 156 (1.0e-005)
1909.750 .... 6439 packets received, 6906 bps, 86.33%, Err 156 (1.0e-005)
1911.839 .... 6447 packets received, 6907 bps, 86.34%, Err 156 (1.0e-005)
1913.958 .... 6455 packets received, 6908 bps, 86.35%, Err 156 (1.0e-005)
1920.473 .... 6463 packets received, 6893 bps, 86.16%, Err 158 (1.0e-005)
1922.608 .... 6471 packets received, 6894 bps, 86.18%, Err 158 (1.0e-005)
1924.813 .... 6477 packets received, 6893 bps, 86.16%, Err 158 (1.0e-005)
1926.901 .... 6480 packets received, 6888 bps, 86.10%, Err 159 (1.1e-005)
1929.023 .... 6488 packets received, 6889 bps, 86.11%, Err 159 (1.1e-005)
1931.182 .... 6494 packets received, 6888 bps, 86.10%, Err 159 (1.1e-005)
1933.335 .... 6502 packets received, 6889 bps, 86.11%, Err 159 (1.0e-005)
1935.424 .... 6509 packets received, 6889 bps, 86.11%, Err 159 (1.0e-005)
1937.557 .... 6517 packets received, 6889 bps, 86.12%, Err 159 (1.0e-005)
1939.666 .... 6525 packets received, 6890 bps, 86.13%, Err 159 (1.0e-005)
1941.771 .... 6533 packets received, 6891 bps, 86.14%, Err 159 (1.0e-005)
1943.879 .... 6541 packets received, 6892 bps, 86.15%, Err 159 (1.0e-005)
1945.999 .... 6549 packets received, 6893 bps, 86.17%, Err 159 (1.0e-005)
1948.105 .... 6557 packets received, 6894 bps, 86.18%, Err 159 (1.0e-005)
1950.198 .... 6565 packets received, 6895 bps, 86.19%, Err 159 (1.0e-005)
1952.340 .... 6573 packets received, 6896 bps, 86.20%, Err 159 (1.0e-005)
1954.443 .... 6581 packets received, 6897 bps, 86.21%, Err 159 (1.0e-005)
1956.575 .... 6589 packets received, 6898 bps, 86.22%, Err 159 (1.0e-005)
1958.681 .... 6597 packets received, 6899 bps, 86.24%, Err 159 (1.0e-005)
1960.799 .... 6605 packets received, 6900 bps, 86.25%, Err 159 (1.0e-005)
1963.707 .... 6611 packets received, 6896 bps, 86.20%, Err 160 (1.0e-005)
1965.826 .... 6619 packets received, 6897 bps, 86.21%, Err 160 (1.0e-005)
1967.932 .... 6627 packets received, 6898 bps, 86.22%, Err 160 (1.0e-005)
1970.035 .... 6635 packets received, 6899 bps, 86.23%, Err 160 (1.0e-005)
1973.207 .... 6643 packets received, 6896 bps, 86.20%, Err 161 (1.0e-005)
1975.347 .... 6651 packets received, 6897 bps, 86.21%, Err 161 (1.0e-005)
1977.440 .... 6659 packets received, 6898 bps, 86.22%, Err 161 (1.0e-005)
1979.557 .... 6667 packets received, 6899 bps, 86.23%, Err 161 (1.0e-005)
1981.703 .... 6675 packets received, 6899 bps, 86.24%, Err 161 (1.0e-005)
1983.946 .... 6682 packets received, 6899 bps, 86.23%, Err 161 (1.0e-005)
1986.020 .... 6690 packets received, 6900 bps, 86.25%, Err 161 (1.0e-005)
1988.138 .... 6698 packets received, 6901 bps, 86.26%, Err 161 (1.0e-005)
1990.245 .... 6706 packets received, 6902 bps, 86.27%, Err 161 (1.0e-005)
1992.357 .... 6714 packets received, 6902 bps, 86.28%, Err 161 (1.0e-005)
1994.490 .... 6722 packets received, 6903 bps, 86.29%, Err 161 (1.0e-005)
1996.577 .... 6730 packets received, 6904 bps, 86.30%, Err 161 (1.0e-005)
1998.701 .... 6738 packets received, 6905 bps, 86.31%, Err 161 (1.0e-005)
2000.790 .... 6746 packets received, 6906 bps, 86.33%, Err 161 (1.0e-005)
2002.925 .... 6754 packets received, 6907 bps, 86.34%, Err 161 (1.0e-005)
2005.018 .... 6762 packets received, 6908 bps, 86.35%, Err 161 (1.0e-005)
2007.152 .... 6770 packets received, 6909 bps, 86.36%, Err 161 (1.0e-005)
2009.241 .... 6778 packets received, 6910 bps, 86.37%, Err 161 (1.0e-005)
2011.363 .... 6786 packets received, 6911 bps, 86.38%, Err 161 (1.0e-005)
2013.455 .... 6794 packets received, 6912 bps, 86.39%, Err 161 (1.0e-005)
2015.610 .... 6802 packets received, 6912 bps, 86.40%, Err 161 (1.0e-005)
2017.702 .... 6810 packets received, 6913 bps, 86.42%, Err 161 (1.0e-005)
2021.112 .... 6818 packets received, 6910 bps, 86.37%, Err 162 (1.0e-005)
2023.264 .... 6826 packets received, 6910 bps, 86.38%, Err 162 (1.0e-005)
2026.423 .... 6833 packets received, 6907 bps, 86.33%, Err 163 (1.0e-005)
2028.563 .... 6841 packets received, 6908 bps, 86.34%, Err 163 (1.0e-005)
2030.683 .... 6849 packets received, 6908 bps, 86.35%, Err 163 (1.0e-005)
2032.843 .... 6856 packets received, 6908 bps, 86.35%, Err 163 (1.0e-005)
2034.962 .... 6864 packets received, 6909 bps, 86.36%, Err 163 (1.0e-005)
2037.087 .... 6872 packets received, 6910 bps, 86.37%, Err 163 (1.0e-005)
2039.175 .... 6880 packets received, 6911 bps, 86.38%, Err 163 (1.0e-005)
2041.285 .... 6888 packets received, 6912 bps, 86.40%, Err 163 (1.0e-005)
2043.404 .... 6896 packets received, 6912 bps, 86.41%, Err 163 (1.0e-005)
2045.523 .... 6904 packets received, 6913 bps, 86.42%, Err 163 (1.0e-005)
2047.629 .... 6907 packets received, 6909 bps, 86.37%, Err 164 (1.0e-005)
2049.765 .... 6915 packets received, 6910 bps, 86.38%, Err 164 (1.0e-005)
2051.893 .... 6923 packets received, 6911 bps, 86.39%, Err 164 (1.0e-005)
2054.040 .... 6931 packets received, 6912 bps, 86.39%, Err 164 (1.0e-005)
2056.102 .... 6939 packets received, 6913 bps, 86.41%, Err 164 (1.0e-005)
2058.226 .... 6947 packets received, 6913 bps, 86.42%, Err 164 (1.0e-005)
2060.328 .... 6955 packets received, 6914 bps, 86.43%, Err 164 (1.0e-005)
2062.467 .... 6962 packets received, 6914 bps, 86.43%, Err 164 (1.0e-005)
2065.374 .... 6968 packets received, 6910 bps, 86.38%, Err 165 (1.0e-005)
2067.494 .... 6976 packets received, 6911 bps, 86.39%, Err 165 (1.0e-005)
2070.386 .... 6983 packets received, 6908 bps, 86.36%, Err 166 (1.0e-005)
2072.505 .... 6991 packets received, 6909 bps, 86.37%, Err 166 (1.0e-005)
2074.961 .... 6999 packets received, 6909 bps, 86.36%, Err 166 (1.0e-005)
2077.079 .... 7007 packets received, 6910 bps, 86.37%, Err 166 (1.0e-005)
2080.520 .... 7015 packets received, 6906 bps, 86.33%, Err 167 (1.0e-005)
2082.678 .... 7022 packets received, 6906 bps, 86.33%, Err 167 (1.0e-005)
2084.796 .... 7030 packets received, 6907 bps, 86.34%, Err 167 (1.0e-005)
2086.920 .... 7038 packets received, 6908 bps, 86.35%, Err 167 (1.0e-005)
2089.038 .... 7046 packets received, 6909 bps, 86.36%, Err 167 (1.0e-005)
2091.145 .... 7054 packets received, 6909 bps, 86.37%, Err 167 (1.0e-005)
2093.283 .... 7062 packets received, 6910 bps, 86.38%, Err 167 (1.0e-005)
2095.390 .... 7070 packets received, 6911 bps, 86.39%, Err 167 (1.0e-005)
2097.510 .... 7078 packets received, 6912 bps, 86.40%, Err 167 (1.0e-005)
2099.602 .... 7081 packets received, 6908 bps, 86.35%, Err 168 (1.0e-005)
2102.252 .... 7086 packets received, 6904 bps, 86.30%, Err 169 (1.0e-005)
2104.386 .... 7094 packets received, 6905 bps, 86.31%, Err 169 (1.0e-005)
2106.529 .... 7100 packets received, 6904 bps, 86.30%, Err 169 (1.0e-005)
2108.665 .... 7108 packets received, 6904 bps, 86.31%, Err 169 (1.0e-005)
2110.784 .... 7116 packets received, 6905 bps, 86.32%, Err 169 (1.0e-005)
2112.873 .... 7124 packets received, 6906 bps, 86.33%, Err 169 (1.0e-005)
2115.010 .... 7132 packets received, 6907 bps, 86.34%, Err 169 (1.0e-005)
2117.084 .... 7140 packets received, 6908 bps, 86.35%, Err 169 (1.0e-005)
2120.003 .... 7146 packets received, 6904 bps, 86.30%, Err 170 (1.0e-005)
2122.104 .... 7150 packets received, 6901 bps, 86.27%, Err 171 (1.0e-005)
2124.275 .... 7158 packets received, 6902 bps, 86.27%, Err 171 (1.0e-005)
2126.407 .... 7166 packets received, 6903 bps, 86.28%, Err 171 (1.0e-005)
2128.482 .... 7174 packets received, 6904 bps, 86.30%, Err 171 (1.0e-005)
2130.614 .... 7182 packets received, 6904 bps, 86.31%, Err 171 (1.0e-005)
2132.692 .... 7190 packets received, 6905 bps, 86.32%, Err 171 (1.0e-005)
2135.613 .... 7196 packets received, 6902 bps, 86.27%, Err 172 (1.0e-005)
2139.079 .... 7204 packets received, 6898 bps, 86.23%, Err 173 (1.0e-005)
2141.180 .... 7212 packets received, 6899 bps, 86.24%, Err 173 (1.0e-005)
2143.299 .... 7220 packets received, 6900 bps, 86.25%, Err 173 (1.0e-005)
2145.435 .... 7228 packets received, 6901 bps, 86.26%, Err 173 (1.0e-005)
2147.539 .... 7236 packets received, 6902 bps, 86.27%, Err 173 (1.0e-005)
2149.657 .... 7244 packets received, 6902 bps, 86.28%, Err 173 (1.0e-005)
2151.777 .... 7251 packets received, 6902 bps, 86.28%, Err 173 (1.0e-005)
2153.902 .... 7259 packets received, 6903 bps, 86.29%, Err 173 (1.0e-005)
2156.019 .... 7266 packets received, 6903 bps, 86.29%, Err 173 (1.0e-005)
2158.155 .... 7274 packets received, 6904 bps, 86.30%, Err 173 (1.0e-005)
2160.289 .... 7281 packets received, 6903 bps, 86.29%, Err 173 (1.0e-005)
2162.402 .... 7289 packets received, 6904 bps, 86.30%, Err 173 (1.0e-005)
